comparison,interpretation,keyword,period_a,period_b,tfidf_a,tfidf_b,delta_b_minus_a,pct_change_b_vs_a,abs_delta,rank_abs_delta
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,청년,park_2013_2017,moon_post_covid_2020_2022,0.011988270755581606,0.014710187734488955,0.002721916978907349,22.704834036552388,0.002721916978907349,19.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,조직,park_2013_2017,moon_post_covid_2020_2022,0.012083745932455092,0.009493858997939149,-0.0025898869345159434,-21.43281519648558,0.0025898869345159434,20.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공무원,park_2013_2017,moon_post_covid_2020_2022,0.01957114831824494,0.01700565786149884,-0.0025654904567460994,-13.108533107147602,0.0025654904567460994,21.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,산업,park_2013_2017,moon_post_covid_2020_2022,0.008040225264594036,0.01055657525915548,0.0025163499945614447,31.29700862539825,0.0025163499945614447,22.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,월성,park_2013_2017,moon_post_covid_2020_2022,0.000429454836980201,0.0029107799243992846,0.0024813250874190836,577.7848736940596,0.0024813250874190836,23.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,복지,park_2013_2017,moon_post_covid_2020_2022,0.006987376850650853,0.0045781727449074276,-0.002409204105743425,-34.47937841679478,0.002409204105743425,24.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,비대면,park_2013_2017,moon_post_covid_2020_2022,3.155750031950222e-05,0.0024074018190648984,0.002375844318745396,7528.620121021271,0.002375844318745396,25.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,종부세,park_2013_2017,moon_post_covid_2020_2022,6.8401722709749e-05,0.00244193046435297,0.002373528741643221,3469.983865340473,0.002373528741643221,26.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,화상,park_2013_2017,moon_post_covid_2020_2022,0.0005388766290152078,0.002789185821547453,0.002250309192532245,417.5926494798382,0.002250309192532245,27.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,기후,park_2013_2017,moon_post_covid_2020_2022,0.0011263349483403356,0.0033763818266516503,0.0022500468783113146,199.76711915285753,0.0022500468783113146,28.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,판단,park_2013_2017,moon_post_covid_2020_2022,0.006578972068968805,0.008802387213524283,0.002223415144555478,33.79578331154062,0.002223415144555478,29.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,물량,park_2013_2017,moon_post_covid_2020_2022,0.0012523039424106775,0.0034350733365269112,0.0021827693941162338,174.30028926639136,0.0021827693941162338,30.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,가상,park_2013_2017,moon_post_covid_2020_2022,0.0006511868608245224,0.0028033129255269624,0.00215212606470244,330.49285760733136,0.00215212606470244,31.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,모빌리티,park_2013_2017,moon_post_covid_2020_2022,6.483456387411316e-05,0.0022128764032136507,0.0021480418393395374,3313.112190451855,0.0021480418393395374,32.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,임금,park_2013_2017,moon_post_covid_2020_2022,0.005133451155286632,0.0029928172672977612,-0.002140633887988871,-41.699703050341896,0.002140633887988871,33.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,중립,park_2013_2017,moon_post_covid_2020_2022,0.0011470268513650188,0.0032866765830026484,0.0021396497316376294,186.53876577443154,0.0021396497316376294,34.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공급망,park_2013_2017,moon_post_covid_2020_2022,6.857865527826406e-05,0.002193870790643817,0.002125292135365553,3099.057756005843,0.002125292135365553,35.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,유행,park_2013_2017,moon_post_covid_2020_2022,0.0011827920771939851,0.0032912728578023374,0.0021084807806083525,178.26301183978498,0.0021084807806083525,36.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,활용,park_2013_2017,moon_post_covid_2020_2022,0.0061865416137560905,0.008293497913032672,0.002106956299276582,34.05709410556065,0.002106956299276582,37.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,혁신,park_2013_2017,moon_post_covid_2020_2022,0.012183534377587594,0.010141055823149217,-0.0020424785544383775,-16.764253221919333,0.0020424785544383775,38.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,주호영,park_2013_2017,moon_post_covid_2020_2022,0.0006780758334898801,0.0026824621032802325,0.0020043862697903523,295.59913077484225,0.0020043862697903523,39.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,평가,park_2013_2017,moon_post_covid_2020_2022,0.021891332876131077,0.019889547937060104,-0.0020017849390709733,-9.144189394029967,0.0020017849390709733,40.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,비판,park_2013_2017,moon_post_covid_2020_2022,0.008975654002859433,0.010961834144875691,0.0019861801420162587,22.128528365548718,0.0019861801420162587,41.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,녹취,park_2013_2017,moon_post_covid_2020_2022,0.0024999259078617516,0.0005160368707241693,-0.001983889037137582,-79.35791340449971,0.001983889037137582,42.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,감염자,park_2013_2017,moon_post_covid_2020_2022,0.000386169931972093,0.0023653464864512434,0.0019791765544791506,512.5144115627775,0.0019791765544791506,43.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,누적,park_2013_2017,moon_post_covid_2020_2022,0.0011824316840580319,0.003142606545864576,0.001960174861806544,165.77489323352245,0.001960174861806544,44.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,일상,park_2013_2017,moon_post_covid_2020_2022,0.0018015625955124144,0.0037123814202224717,0.0019108188247100573,106.06452584383099,0.0019108188247100573,45.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,재택근무,park_2013_2017,moon_post_covid_2020_2022,0.00013663097743848226,0.0020456425429935953,0.0019090115655551131,1397.2025973499608,0.0019090115655551131,46.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,기본소득,park_2013_2017,moon_post_covid_2020_2022,0.00039038137524486185,0.0022850740523619505,0.0018946926771170886,485.3440243988756,0.0018946926771170886,47.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공공,park_2013_2017,moon_post_covid_2020_2022,0.004444149679529592,0.006323972717471661,0.0018798230379420688,42.298823700759016,0.0018798230379420688,48.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,원희룡,park_2013_2017,moon_post_covid_2020_2022,0.0006269314118298131,0.0025049626653536653,0.0018780312535238521,299.5592848095578,0.0018780312535238521,49.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,취업,park_2013_2017,moon_post_covid_2020_2022,0.00606457449186242,0.004213728517171692,-0.0018508459746907286,-30.518975027419227,0.0018508459746907286,50.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,착용,park_2013_2017,moon_post_covid_2020_2022,0.000712762483404535,0.002563546121312708,0.001850783637908173,259.6634476421711,0.001850783637908173,51.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,후보가,park_2013_2017,moon_post_covid_2020_2022,0.0005323093669206724,0.0023549533372939136,0.0018226439703732413,342.4031369045703,0.0018226439703732413,52.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,노동,park_2013_2017,moon_post_covid_2020_2022,0.005526974542511141,0.0037043715909327295,-0.0018226029515784111,-32.976503466041386,0.0018226029515784111,53.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,구조조정,park_2013_2017,moon_post_covid_2020_2022,0.0024301066942865714,0.0006129046947296508,-0.0018172019995569206,-74.77869197386879,0.0018172019995569206,54.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,서울시장,park_2013_2017,moon_post_covid_2020_2022,0.0010672852937698989,0.0028547450954266216,0.0017874598016567227,167.47722582618943,0.0017874598016567227,55.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,등교,park_2013_2017,moon_post_covid_2020_2022,0.00030116238941876536,0.002087679636652409,0.0017865172472336438,593.2072894897567,0.0017865172472336438,56.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,신속,park_2013_2017,moon_post_covid_2020_2022,0.0015333098905718483,0.0033172306315232213,0.001783920740951373,116.34443578043178,0.001783920740951373,57.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,화폐,park_2013_2017,moon_post_covid_2020_2022,0.00046718596007943355,0.0022390677700442154,0.0017718818099647818,379.26692181920805,0.0017718818099647818,58.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,수소,park_2013_2017,moon_post_covid_2020_2022,0.00027588720388504307,0.0020450731906789645,0.0017691859867939215,641.271491348728,0.0017691859867939215,59.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,절차,park_2013_2017,moon_post_covid_2020_2022,0.004107258645767372,0.005869482282322686,0.001762223636555314,42.90510504789679,0.001762223636555314,60.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,바이오,park_2013_2017,moon_post_covid_2020_2022,0.0010938635474689324,0.0028393049746289474,0.001745441427160015,159.5666508129606,0.001745441427160015,61.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,코스닥,park_2013_2017,moon_post_covid_2020_2022,0.0008815159932309232,0.0026155154143375314,0.0017339994211066083,196.70651859090745,0.0017339994211066083,62.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,검사장,park_2013_2017,moon_post_covid_2020_2022,0.0010680119436798112,0.0027755413396764027,0.0017075293959965916,159.8792416228359,0.0017075293959965916,63.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,대선후보,park_2013_2017,moon_post_covid_2020_2022,0.00048379146472866594,0.0021720179914837684,0.0016882265267551023,348.9574847505718,0.0016882265267551023,64.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,성범죄,park_2013_2017,moon_post_covid_2020_2022,0.000826991523087914,0.0025141143433049895,0.0016871228202170753,204.00726889164548,0.0016871228202170753,65.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,임대차,park_2013_2017,moon_post_covid_2020_2022,0.00034820210544874027,0.002015610525901186,0.0016674084204524459,478.8622453340993,0.0016674084204524459,66.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,노조,park_2013_2017,moon_post_covid_2020_2022,0.00522519210994916,0.00355850139611512,-0.0016666907138340402,-31.897214088273145,0.0016666907138340402,67.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,성과,park_2013_2017,moon_post_covid_2020_2022,0.009567104304686715,0.007920796516164735,-0.00164630778852198,-17.20800501480359,0.00164630778852198,68.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,매입,park_2013_2017,moon_post_covid_2020_2022,0.001311057747655762,0.0029145770005833097,0.0016035192529275477,122.30729392314883,0.0016035192529275477,69.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,수사권,park_2013_2017,moon_post_covid_2020_2022,0.0005077072619220846,0.002100370934667599,0.001592663672745514,313.6972409486497,0.001592663672745514,70.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,주자,park_2013_2017,moon_post_covid_2020_2022,0.0022976297299573648,0.0038843938715346013,0.0015867641415772365,69.06091616453278,0.0015867641415772365,71.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,다주택자,park_2013_2017,moon_post_covid_2020_2022,0.00021605364215927637,0.0018018970617514815,0.0015858434195922051,734.004483212141,0.0015858434195922051,72.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공직자,park_2013_2017,moon_post_covid_2020_2022,0.0029275604216850316,0.004495647932152077,0.0015680875104670455,53.56294267581651,0.0015680875104670455,73.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,의료진,park_2013_2017,moon_post_covid_2020_2022,0.0011205246108201199,0.002681593246815501,0.0015610686359953812,139.31587230849166,0.0015610686359953812,74.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,토지,park_2013_2017,moon_post_covid_2020_2022,0.0012785774879870493,0.0028389440152729066,0.0015603665272858572,122.03926175350132,0.0015603665272858572,75.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,여성,park_2013_2017,moon_post_covid_2020_2022,0.010659065352401624,0.01221454774516937,0.0015554823927677458,14.593046776069121,0.0015554823927677458,76.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,표심,park_2013_2017,moon_post_covid_2020_2022,0.000700168103179293,0.0022413913991248475,0.0015412232959455545,220.1218948631385,0.0015412232959455545,77.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,추진,park_2013_2017,moon_post_covid_2020_2022,0.010624647497834169,0.01216130165105853,0.0015366541532243604,14.463107162262153,0.0015366541532243604,78.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,일본군,park_2013_2017,moon_post_covid_2020_2022,0.002557746579121946,0.0010228643959701834,-0.0015348821831517629,-60.009157892361465,0.0015348821831517629,79.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,단일,park_2013_2017,moon_post_covid_2020_2022,0.0017543022337543246,0.003285408054225054,0.0015311058204707296,87.27719722468007,0.0015311058204707296,80.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,협업,park_2013_2017,moon_post_covid_2020_2022,0.001061935312301552,0.0025809406247615154,0.0015190053124599634,143.0412281109473,0.0015190053124599634,81.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,선대,park_2013_2017,moon_post_covid_2020_2022,0.00037682724772504056,0.0018860098080047817,0.0015091825602797412,400.4971958346669,0.0015091825602797412,82.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,인플레이션,park_2013_2017,moon_post_covid_2020_2022,0.0004234055241634197,0.001923779176669571,0.0015003736525061513,354.3585444404971,0.0015003736525061513,83.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,보궐,park_2013_2017,moon_post_covid_2020_2022,0.0005492042726759986,0.0020447357307737607,0.001495531458097762,272.30878063107247,0.001495531458097762,84.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,규제,park_2013_2017,moon_post_covid_2020_2022,0.005870937508019646,0.00735565963419092,0.001484722126171274,25.28935326160698,0.001484722126171274,85.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,후보들,park_2013_2017,moon_post_covid_2020_2022,0.0012709139100749133,0.002753117345205228,0.0014822034351303147,116.62500688523795,0.0014822034351303147,86.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,대검찰청,park_2013_2017,moon_post_covid_2020_2022,0.0009368763142377302,0.0024092037566417874,0.0014723274424040572,157.1528087570434,0.0014723274424040572,87.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공기업,park_2013_2017,moon_post_covid_2020_2022,0.0028173023225812866,0.001346522656455005,-0.0014707796661262815,-52.20524806080146,0.0014707796661262815,88.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,매수,park_2013_2017,moon_post_covid_2020_2022,0.0006969348791031461,0.002152236867508464,0.0014553019884053179,208.81462989455773,0.0014553019884053179,89.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공단,park_2013_2017,moon_post_covid_2020_2022,0.0027292866108374544,0.0012746995129456927,-0.0014545870978917618,-53.295505577020954,0.0014545870978917618,90.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,클라우드,park_2013_2017,moon_post_covid_2020_2022,0.00047736351492633206,0.0019292159565085538,0.0014518524415822217,304.1398004215457,0.0014518524415822217,91.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,아시안,park_2013_2017,moon_post_covid_2020_2022,0.0019825536615955862,0.0005464839503486402,-0.001436069711246946,-72.43535138873253,0.001436069711246946,92.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,음성,park_2013_2017,moon_post_covid_2020_2022,0.0007778361893964099,0.002196811770274349,0.0014189755808779391,182.42601722851757,0.0014189755808779391,93.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,정국,park_2013_2017,moon_post_covid_2020_2022,0.0024780950431082713,0.0010628981901930957,-0.0014151968529151756,-57.10825566803508,0.0014151968529151756,94.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,타결,park_2013_2017,moon_post_covid_2020_2022,0.0019051779570538653,0.0005129580233593442,-0.001392219933694521,-73.07558480507649,0.001392219933694521,95.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,여파,park_2013_2017,moon_post_covid_2020_2022,0.000908698454360383,0.0022992333902479164,0.0013905349358875334,153.02490382976458,0.0013905349358875334,96.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공매도,park_2013_2017,moon_post_covid_2020_2022,0.00022723298847578496,0.0016111072380226058,0.001383874249546821,609.0111558314928,0.001383874249546821,97.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,전염병,park_2013_2017,moon_post_covid_2020_2022,0.0004254167314999288,0.0018075182479391414,0.0013821015164392125,324.8817956844849,0.0013821015164392125,98.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,대학생,park_2013_2017,moon_post_covid_2020_2022,0.00291549484790576,0.001546354186460177,-0.0013691406614455832,-46.96083282153819,0.0013691406614455832,99.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,한국판,park_2013_2017,moon_post_covid_2020_2022,0.00045234961199587016,0.0018155197087195952,0.001363170096723725,301.35321454330557,0.001363170096723725,100.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,공무원,park_2013_2017,moon_pre_covid_2017_2019,0.01957114831824494,0.012222716452829659,-0.007348431865415282,-37.54726981740159,0.007348431865415282,1.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,일자리,park_2013_2017,moon_pre_covid_2017_2019,0.009542990872389393,0.014879869446903213,0.00533687857451382,55.92459058045355,0.00533687857451382,2.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,산업,park_2013_2017,moon_pre_covid_2017_2019,0.008040225264594036,0.012223357226628902,0.004183131962034866,52.02754679593022,0.004183131962034866,3.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,규제,park_2013_2017,moon_pre_covid_2017_2019,0.005870937508019646,0.00987148417965622,0.004000546671636574,68.14153048251434,0.004000546671636574,4.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,연금,park_2013_2017,moon_pre_covid_2017_2019,0.008080104815626333,0.004255359553238115,-0.003824745262388218,-47.335342172683696,0.003824745262388218,5.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,정책,park_2013_2017,moon_pre_covid_2017_2019,0.013200209283118231,0.01668439820516649,0.00348418892204826,26.394952135374055,0.00348418892204826,6.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,인공지능,park_2013_2017,moon_pre_covid_2017_2019,0.001118181221771777,0.004475485222044399,0.003357304000272622,300.2468593554914,0.003357304000272622,7.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,최저임금,park_2013_2017,moon_pre_covid_2017_2019,0.0010312587755686659,0.004259083526535932,0.0032278247509672665,312.9985244670864,0.0032278247509672665,8.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,플랫폼,park_2013_2017,moon_pre_covid_2017_2019,0.0012044311410532177,0.004285382200925169,0.0030809510598719513,255.8013451211338,0.0030809510598719513,9.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,남북정상회담,park_2013_2017,moon_pre_covid_2017_2019,0.0009136189621957395,0.0039500883560642285,0.003036469393868489,332.35621407975293,0.003036469393868489,10.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,성장,park_2013_2017,moon_pre_covid_2017_2019,0.008599020860669498,0.011305422820357897,0.002706401959688399,31.473373579857615,0.002706401959688399,11.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,혁신성장,park_2013_2017,moon_pre_covid_2017_2019,2.1930583023857205e-05,0.002691983811717961,0.0026700532286941035,12175.021638911669,0.0026700532286941035,12.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,방북,park_2013_2017,moon_pre_covid_2017_2019,0.0007463597389928105,0.003382592212180274,0.0026362324731874637,353.2120417889875,0.0026362324731874637,13.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,임금,park_2013_2017,moon_pre_covid_2017_2019,0.005133451155286632,0.007698014410702979,0.0025645632554163467,49.957877806536786,0.0025645632554163467,14.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,김성태,park_2013_2017,moon_pre_covid_2017_2019,0.0004481488618830726,0.002982419476328614,0.0025342706144455417,565.497500941275,0.0025342706144455417,15.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,조직,park_2013_2017,moon_pre_covid_2017_2019,0.012083745932455092,0.009603084590161013,-0.002480661342294079,-20.52891012572022,0.002480661342294079,16.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,진전,park_2013_2017,moon_pre_covid_2017_2019,0.0014693480068298868,0.003837834915909514,0.002368486909079627,161.19305284182673,0.002368486909079627,17.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,데이터,park_2013_2017,moon_pre_covid_2017_2019,0.001838674100332713,0.004183868233125864,0.0023451941327931516,127.54811373961172,0.0023451941327931516,18.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,폐기,park_2013_2017,moon_pre_covid_2017_2019,0.001338701550816301,0.0036491674458259396,0.0023104658950096387,172.59006636697958,0.0023104658950096387,19.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,복지,park_2013_2017,moon_pre_covid_2017_2019,0.006987376850650853,0.00472099335390797,-0.0022663834967428824,-32.43539807834718,0.0022663834967428824,20.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,주택,park_2013_2017,moon_pre_covid_2017_2019,0.005244714154756026,0.007488981347624385,0.0022442671928683587,42.79102972338743,0.0022442671928683587,21.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,근로,park_2013_2017,moon_pre_covid_2017_2019,0.0016138085723065945,0.003816373665229366,0.0022025650929227716,136.4824261513666,0.0022025650929227716,22.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,공정,park_2013_2017,moon_pre_covid_2017_2019,0.003443413071049119,0.005541615649720087,0.0020982025786709683,60.93380420466663,0.0020982025786709683,23.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,관세,park_2013_2017,moon_pre_covid_2017_2019,0.0007887032407497682,0.0028509764768654966,0.0020622732361157284,261.47645014812684,0.0020622732361157284,24.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,자사고,park_2013_2017,moon_pre_covid_2017_2019,0.0016248059220572075,0.00368115041851137,0.0020563444964541624,126.55939201960645,0.0020563444964541624,25.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,먼지,park_2013_2017,moon_pre_covid_2017_2019,0.0008818725317735442,0.0028997121003490525,0.0020178395685755083,228.81306491284036,0.0020178395685755083,26.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,블랙리스트,park_2013_2017,moon_pre_covid_2017_2019,0.0007426673953477464,0.002748361805513576,0.0020056944101658294,270.06630730391544,0.0020056944101658294,27.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,미세,park_2013_2017,moon_pre_covid_2017_2019,0.0008067500562268478,0.0028056933618652745,0.0019989433056384264,247.77727503205145,0.0019989433056384264,28.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,김영철,park_2013_2017,moon_pre_covid_2017_2019,0.00032695145226610165,0.0022870219336582325,0.001960070481392131,599.498937168462,0.001960070481392131,29.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,보복,park_2013_2017,moon_pre_covid_2017_2019,0.0008212370578749667,0.002713695822509112,0.0018924587646341451,230.44001077241597,0.0018924587646341451,30.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,갑질,park_2013_2017,moon_pre_covid_2017_2019,0.0007570013628633246,0.0025984199929198004,0.0018414186300564758,243.2516928491899,0.0018414186300564758,31.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,디지털,park_2013_2017,moon_pre_covid_2017_2019,0.002162695210632167,0.003998175384824209,0.0018354801741920414,84.87003462940675,0.0018354801741920414,32.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,김상조,park_2013_2017,moon_pre_covid_2017_2019,0.0003191243822164653,0.002096262428504508,0.0017771380462880428,556.8794317579257,0.0017771380462880428,33.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,사법부,park_2013_2017,moon_pre_covid_2017_2019,0.0009979473883399489,0.00273436930225373,0.001736421913913781,173.9993444746881,0.001736421913913781,34.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,소상공인,park_2013_2017,moon_pre_covid_2017_2019,0.0006135972919134744,0.002249523985487339,0.0016359266935738648,266.6124370386812,0.0016359266935738648,35.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,협치,park_2013_2017,moon_pre_covid_2017_2019,0.0006960865106687766,0.002303163114747072,0.0016070766040782954,230.87311410966288,0.0016070766040782954,36.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,화성,park_2013_2017,moon_pre_covid_2017_2019,0.000954726408290821,0.0025326729450477936,0.0015779465367569726,165.27735307771138,0.0015779465367569726,37.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,마이크,park_2013_2017,moon_pre_covid_2017_2019,0.0006890567249553985,0.0022274122558160643,0.0015383555308606657,223.25528148067067,0.0015383555308606657,38.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,고용,park_2013_2017,moon_pre_covid_2017_2019,0.005256015374552852,0.006788770827282568,0.0015327554527297168,29.16192863800582,0.0015327554527297168,39.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,예산안,park_2013_2017,moon_pre_covid_2017_2019,0.0021703591640467143,0.0036884675421549403,0.001518108378108226,69.94733421346065,0.001518108378108226,40.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,북측,park_2013_2017,moon_pre_covid_2017_2019,0.0009310029086652694,0.00244556874496861,0.0015145658363033406,162.68110681573435,0.0015145658363033406,41.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,아세안,park_2013_2017,moon_pre_covid_2017_2019,0.0007955884779492371,0.00230397023243455,0.001508381754485313,189.59321260828466,0.001508381754485313,42.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,댓글,park_2013_2017,moon_pre_covid_2017_2019,0.0019293016297725729,0.003394318773295431,0.0014650171435228582,75.93510112234524,0.0014650171435228582,43.0
